ID_Choke,Orifice_ID_gaslift,Qgaslift,CHP,WHP,WHT,TAmbient,FBHP,FBHT,FLP,FLT,DP_Choke,DT_Choke,Qliquid,Qgas,Qoil,Qwater,PReservoir,PI_Liquid,PI_oil
1.070,0.296,0.750,3102.80,483.98,111.60,79.280,3159.76,240.70,477.31,111.24,6.67,0.36,1035.31,0.118,218.66,816.65,3793.59,1.63,0.34
1.140,0.299,2.920,3171.01,423.46,152.97,80.480,2956.83,242.34,350.10,152.69,73.36,0.27,2508.51,0.152,282.71,2225.80,4492.72,1.63,0.18
1.750,0.318,2.810,2614.44,507.51,130.70,79.910,2504.41,238.08,500.46,130.44,7.05,0.26,1991.73,0.494,955.63,1036.10,3724.10,1.63,0.78
1.400,0.315,1.700,3348.39,522.59,142.78,80.340,3376.22,239.51,510.96,142.52,11.63,0.26,2267.15,0.232,484.49,1782.66,4765.10,1.63,0.35
1.900,0.319,0.530,3352.97,495.46,113.48,79.870,3619.91,239.11,494.41,113.15,1.05,0.33,1497.69,0.385,894.72,602.97,4537.54,1.63,0.98
1.480,0.285,2.680,2732.51,476.92,132.17,80.370,2548.07,239.47,460.83,131.89,16.09,0.28,2376.03,0.705,1543.94,832.09,4004.81,1.63,1.06
2.350,0.294,2.680,2823.12,418.36,134.13,80.160,2683.81,241.46,411.57,133.91,6.79,0.23,3605.02,1.844,3546.62,58.40,4894.09,1.63,1.60
1.270,0.341,0.760,3062.55,418.03,124.10,80.570,3282.76,238.20,403.19,123.86,14.84,0.24,2480.13,0.877,1996.26,483.87,4803.40,1.63,1.31
1.770,0.321,0.830,2753.55,352.35,120.41,79.750,2875.96,238.57,348.46,120.10,3.89,0.31,2007.29,0.732,1411.32,595.96,4106.69,1.63,1.15
1.100,0.295,1.860,2945.84,440.60,135.66,79.400,2895.48,239.05,389.77,135.34,50.83,0.32,2604.96,0.709,1555.42,1049.54,4492.73,1.63,0.97
1.160,0.295,2.410,3064.21,504.23,140.54,80.500,2938.68,241.91,446.94,140.30,57.29,0.24,3175.97,1.084,2368.00,807.97,4886.43,1.63,1.22
1.990,0.293,1.990,3073.65,460.16,144.34,79.840,3099.98,242.26,454.35,144.05,5.81,0.29,2946.43,0.728,1632.91,1313.52,4907.07,1.63,0.90
2.350,0.344,2.530,3187.25,453.66,154.59,80.680,3195.81,241.39,449.79,154.32,3.87,0.26,2714.98,0.185,411.05,2303.93,4861.77,1.63,0.25
1.610,0.310,1.960,2459.97,510.90,116.92,79.480,2395.97,241.91,502.78,116.68,8.12,0.25,2164.03,1.212,2032.68,131.36,3723.96,1.63,1.53
2.130,0.303,0.580,3555.58,351.53,120.70,80.510,3641.31,241.22,350.77,120.37,0.76,0.33,1274.63,0.102,181.13,1093.51,4423.75,1.63,0.23
1.690,0.324,2.100,3116.62,406.00,150.44,80.350,3105.44,241.28,392.93,150.19,13.07,0.25,3003.14,0.651,1215.67,1787.47,4948.93,1.63,0.66
2.260,0.302,1.280,2805.43,373.69,130.38,79.240,2912.43,240.15,371.17,130.17,2.52,0.21,2296.15,0.611,1327.17,968.97,4321.94,1.63,0.94
2.370,0.289,2.990,2742.46,507.30,132.62,80.190,2526.58,238.37,504.64,132.37,2.66,0.25,1906.13,0.292,683.54,1222.59,3697.43,1.63,0.58
1.540,0.316,1.870,2786.63,447.22,133.82,79.530,2756.73,239.17,437.15,133.53,10.07,0.29,2138.42,0.561,906.05,1232.37,4070.75,1.63,0.69
1.110,0.343,2.350,3224.46,484.21,147.94,79.540,3129.50,238.40,413.99,147.72,70.22,0.22,2972.23,0.673,1245.66,1726.57,4955.94,1.63,0.68
1.460,0.300,2.080,3165.81,502.81,145.04,80.430,3140.89,241.47,490.17,144.74,12.64,0.30,2323.60,0.238,504.69,1818.91,4569.61,1.63,0.35
2.220,0.283,0.210,3212.79,389.84,113.42,80.030,3383.19,238.97,388.43,113.15,1.41,0.27,2145.51,1.065,1991.89,153.62,4702.72,1.63,1.51
1.580,0.325,0.690,3417.53,458.59,126.20,79.310,3636.19,241.07,454.51,125.91,4.08,0.29,2076.54,0.531,1179.89,896.65,4913.34,1.63,0.92
2.080,0.326,1.450,3229.70,416.64,140.75,79.440,3288.24,238.84,413.66,140.53,2.98,0.22,2229.17,0.259,500.67,1728.50,4659.53,1.63,0.37
1.050,0.329,0.380,3501.17,358.41,115.02,80.110,3532.16,241.78,348.45,114.68,9.96,0.33,1358.63,0.366,612.88,745.75,4368.15,1.63,0.73
2.210,0.300,2.470,2513.37,393.77,124.49,79.230,2376.22,238.46,387.75,124.17,6.02,0.32,2810.98,1.559,2699.95,111.03,4105.95,1.63,1.56
1.330,0.298,0.690,3517.38,475.97,125.60,79.800,3690.27,241.83,469.82,125.25,6.15,0.35,1837.57,0.382,842.16,995.41,4821.11,1.62,0.74
1.490,0.318,2.870,2663.57,510.14,131.90,79.600,2522.08,238.78,495.11,131.65,15.03,0.26,2175.13,0.725,1192.63,982.51,3860.80,1.62,0.89
1.440,0.284,2.150,2708.56,506.29,127.38,79.500,2607.56,238.24,493.57,127.12,12.72,0.27,2134.58,0.720,1322.59,812.00,3921.46,1.62,1.01
2.310,0.322,1.410,3085.53,506.80,131.54,79.920,3159.68,242.33,505.59,131.28,1.21,0.26,1652.38,0.118,264.22,1388.17,4176.77,1.62,0.26
1.870,0.319,1.050,2746.28,519.26,114.36,79.920,2794.95,238.59,515.98,114.05,3.28,0.31,2223.87,1.216,2158.04,65.83,4163.99,1.62,1.58
2.000,0.307,2.350,3142.34,436.16,149.20,80.450,3108.66,238.91,430.79,148.91,5.37,0.29,2411.74,0.138,255.89,2155.85,4593.38,1.62,0.17
1.130,0.333,2.540,2946.06,508.62,141.64,80.340,2865.07,240.24,468.82,141.29,39.80,0.35,2120.41,0.241,425.57,1694.84,4170.48,1.62,0.33
1.550,0.343,2.100,2746.02,530.82,130.08,80.670,2734.83,237.87,520.22,129.86,10.60,0.22,2400.93,0.924,1644.87,756.05,4213.85,1.62,1.11
1.370,0.323,2.120,2485.20,392.84,125.50,79.330,2394.41,237.78,366.03,125.23,26.81,0.27,2513.79,1.294,2100.27,413.52,3942.97,1.62,1.36
2.060,0.282,2.500,2633.17,375.93,136.99,80.510,2475.59,241.02,371.13,136.63,4.80,0.37,1981.61,0.298,582.00,1399.61,3696.32,1.62,0.48
1.750,0.312,0.320,3186.99,361.06,109.55,79.310,3392.46,240.06,359.50,109.24,1.56,0.31,1468.53,0.514,1020.63,447.90,4297.28,1.62,1.13
1.920,0.306,1.410,2740.64,364.94,131.15,80.180,2821.34,237.94,359.23,130.88,5.71,0.27,2622.97,0.918,1868.61,754.37,4437.57,1.62,1.16
1.040,0.310,2.550,3159.54,557.67,139.66,80.260,2964.80,242.33,452.35,139.46,105.32,0.20,3291.47,1.401,2645.35,646.12,4993.26,1.62,1.30
1.060,0.317,2.030,2992.66,466.11,137.25,79.240,2886.96,239.12,393.36,137.00,72.75,0.25,2761.17,0.925,1726.84,1034.34,4589.06,1.62,1.01
1.510,0.319,0.140,3594.93,367.34,103.45,80.750,3972.95,239.98,366.24,103.08,1.10,0.37,1079.25,0.320,710.04,369.21,4638.25,1.62,1.07
2.360,0.288,1.810,3081.49,476.04,141.90,80.670,3073.36,241.70,472.49,141.69,3.55,0.21,3022.90,1.051,1947.65,1075.24,4936.90,1.62,1.05
1.200,0.322,2.780,2755.56,430.78,140.91,79.540,2607.22,241.97,383.82,140.62,46.96,0.30,2319.26,0.505,891.29,1427.97,4037.04,1.62,0.62
1.220,0.285,0.210,3730.97,405.50,98.34,80.470,3896.71,238.69,404.41,97.98,1.09,0.36,660.83,0.124,243.85,416.98,4304.16,1.62,0.60
1.430,0.310,1.610,2925.15,506.19,127.35,79.610,3037.36,240.75,489.64,127.07,16.55,0.28,3168.55,1.287,3063.67,104.88,4991.86,1.62,1.57
1.640,0.327,2.810,2762.95,521.83,132.51,79.970,2663.09,238.18,508.38,132.22,13.45,0.29,2814.54,1.255,2262.89,551.65,4399.30,1.62,1.30
1.260,0.294,2.830,3018.67,439.51,138.85,79.930,2798.71,237.94,372.90,138.64,66.61,0.21,3534.17,1.469,3024.90,509.27,4979.21,1.62,1.39
1.190,0.288,2.470,3170.78,435.56,148.04,80.470,3031.51,238.04,393.57,147.74,41.99,0.31,2386.92,0.137,307.43,2079.48,4504.26,1.62,0.21
1.220,0.282,2.050,3398.90,534.22,147.65,79.460,3342.65,240.79,506.44,147.42,27.78,0.23,2597.00,0.322,703.53,1893.47,4945.11,1.62,0.44
2.230,0.304,0.410,3393.98,437.45,115.80,79.810,3390.26,237.76,436.43,115.50,1.02,0.30,1761.62,0.744,1206.88,554.73,4477.71,1.62,1.11
1.520,0.298,1.000,3196.99,395.61,134.88,80.480,3198.66,241.33,386.80,134.55,8.81,0.33,2330.66,0.712,1176.98,1153.68,4637.49,1.62,0.82
1.260,0.304,1.450,3255.58,485.47,139.28,80.740,3228.13,240.20,466.18,138.94,19.29,0.34,2371.00,0.571,944.84,1426.16,4691.96,1.62,0.65
2.350,0.303,0.640,3172.91,450.42,121.42,79.770,3361.94,239.53,449.09,121.06,1.33,0.36,2218.50,0.838,1701.59,516.91,4732.00,1.62,1.24
1.020,0.330,1.400,3293.49,521.46,134.99,80.300,3278.84,240.66,491.82,134.69,29.64,0.29,1915.67,0.268,458.04,1457.63,4462.54,1.62,0.39
2.140,0.293,0.480,3210.63,474.98,108.76,80.450,3363.71,240.87,474.44,108.50,0.54,0.27,1197.93,0.349,672.99,524.93,4103.94,1.62,0.91
1.370,0.310,2.280,2736.74,497.50,131.51,80.540,2690.04,237.96,485.83,131.28,11.67,0.23,1621.91,0.115,234.20,1387.70,3692.32,1.62,0.23
2.100,0.296,0.570,3945.62,423.44,122.13,79.420,4040.50,239.04,422.73,121.91,0.71,0.22,1352.08,0.089,160.90,1191.19,4876.40,1.62,0.19
2.190,0.296,1.590,3094.41,477.93,139.06,79.940,3077.57,241.15,474.58,138.75,3.35,0.32,2623.18,0.852,1407.86,1215.32,4699.61,1.62,0.87
1.150,0.319,1.350,2933.29,442.48,130.58,79.310,2973.21,240.83,416.29,130.33,26.19,0.25,2256.12,0.650,1294.56,961.56,4368.45,1.62,0.93
2.140,0.288,0.350,3511.44,381.82,119.20,79.320,3833.52,239.54,380.74,118.99,1.08,0.20,1851.61,0.515,1149.85,701.76,4978.64,1.62,1.00
1.690,0.294,0.530,3387.83,477.07,115.40,79.260,3548.80,241.32,475.30,115.10,1.77,0.29,1533.22,0.431,854.92,678.29,4497.46,1.62,0.90
2.390,0.335,2.880,2839.72,441.64,141.28,79.610,2753.20,241.42,435.32,141.09,6.32,0.19,3433.95,1.615,2762.61,671.34,4878.29,1.62,1.30
2.130,0.336,1.590,2995.88,474.20,135.74,79.390,3032.28,240.57,469.55,135.54,4.65,0.20,3077.84,1.349,2399.79,678.05,4937.14,1.62,1.26
1.410,0.333,0.610,3066.34,375.31,112.39,80.280,3165.99,238.80,372.62,112.02,2.69,0.37,1112.18,0.160,316.86,795.32,3854.36,1.62,0.46
1.090,0.284,1.670,3331.81,397.89,146.35,80.050,3254.97,240.09,349.96,146.14,47.93,0.22,2398.57,0.232,429.34,1969.22,4739.73,1.62,0.29
2.260,0.290,0.760,3014.14,381.07,116.29,80.640,3073.58,240.89,380.44,116.08,0.63,0.22,1113.68,0.102,167.83,945.85,3763.02,1.62,0.24
1.600,0.289,0.890,2904.17,400.65,125.13,80.220,2913.91,241.85,393.14,124.76,7.51,0.37,2384.29,1.102,1868.81,515.48,4390.12,1.62,1.27
2.110,0.314,2.750,2848.72,504.08,139.49,80.730,2753.37,241.08,498.26,139.28,5.82,0.21,2850.66,1.031,1912.79,937.87,4518.68,1.61,1.08
1.970,0.333,2.380,2720.77,416.95,140.29,80.000,2703.42,241.71,411.95,140.03,5.00,0.25,2051.67,0.221,419.77,1631.90,3974.05,1.61,0.33
2.330,0.344,1.820,2912.55,482.95,136.86,79.790,2968.21,241.68,479.93,136.66,3.02,0.21,2695.72,0.857,1696.15,999.57,4637.73,1.61,1.02
1.090,0.323,1.640,3240.31,411.01,143.68,79.270,3218.66,240.20,366.17,143.35,44.84,0.33,2396.58,0.285,599.38,1797.19,4703.42,1.61,0.40
1.810,0.342,1.180,2793.24,390.63,128.07,80.540,2953.15,240.70,383.83,127.86,6.80,0.21,2887.02,1.148,2531.92,355.10,4741.91,1.61,1.42
2.050,0.297,1.630,3349.52,467.73,146.45,79.710,3406.94,241.97,464.10,146.24,3.63,0.21,2538.08,0.320,710.92,1827.16,4979.55,1.61,0.45
2.180,0.322,2.100,2639.73,368.17,135.78,80.640,2633.04,240.94,365.18,135.45,2.99,0.32,1736.84,0.113,185.32,1551.52,3709.59,1.61,0.17
2.280,0.283,2.860,2750.16,477.28,134.72,79.660,2525.02,239.99,474.05,134.50,3.23,0.23,1982.01,0.393,713.72,1268.29,3753.72,1.61,0.58
1.440,0.289,0.820,3152.76,458.76,124.69,80.740,3255.79,237.66,450.89,124.46,7.87,0.23,2255.20,0.830,1601.64,653.56,4654.17,1.61,1.15
1.460,0.318,1.970,2956.12,441.96,140.06,80.470,2967.29,237.73,426.58,139.79,15.38,0.28,2531.70,0.524,1124.58,1407.12,4537.28,1.61,0.72
1.970,0.301,1.190,2855.49,362.85,130.48,79.420,2951.16,242.20,359.74,130.17,3.11,0.30,2019.65,0.414,887.03,1132.62,4203.91,1.61,0.71
2.250,0.293,2.220,2514.09,503.31,121.15,80.690,2457.31,240.84,500.66,120.85,2.65,0.30,2165.12,0.786,1824.12,341.01,3800.90,1.61,1.36
1.830,0.328,1.360,3227.29,403.23,138.77,79.250,3276.13,240.45,399.34,138.46,3.89,0.32,2012.45,0.176,310.12,1702.34,4525.27,1.61,0.25
1.150,0.314,1.460,3316.79,452.42,140.16,80.030,3335.11,240.91,429.75,139.94,22.67,0.22,2062.79,0.152,335.00,1727.79,4615.65,1.61,0.26
1.810,0.307,1.180,2966.97,399.66,132.62,79.830,3069.88,239.38,393.13,132.41,6.53,0.21,2807.66,1.031,2072.05,735.61,4813.33,1.61,1.19
1.190,0.324,0.480,3964.05,394.87,123.62,79.340,4019.03,241.00,388.27,123.31,6.60,0.31,1513.11,0.209,363.45,1149.66,4958.65,1.61,0.39
2.380,0.319,1.450,3236.79,484.76,138.73,80.030,3337.79,241.11,483.16,138.42,1.60,0.31,2108.32,0.236,552.38,1555.94,4647.12,1.61,0.42
2.010,0.283,0.680,3050.91,457.66,117.95,79.200,3332.98,238.83,455.63,117.63,2.03,0.32,2229.82,0.798,1871.49,358.33,4717.96,1.61,1.35
1.070,0.328,0.360,3166.77,501.70,100.22,79.430,3186.08,239.04,497.45,99.93,4.25,0.29,968.23,0.396,655.69,312.55,3787.75,1.61,1.09
1.200,0.328,1.900,3095.07,506.11,139.08,80.080,3077.54,237.97,474.46,138.77,31.65,0.30,2637.65,0.710,1372.89,1264.75,4716.63,1.61,0.84
1.830,0.296,0.460,3326.14,496.94,112.97,80.550,3486.62,240.05,495.56,112.60,1.38,0.37,1604.00,0.585,1139.32,464.68,4483.71,1.61,1.14
1.320,0.303,2.040,2532.08,496.76,121.68,80.560,2464.06,241.19,479.08,121.39,17.68,0.30,2162.81,0.955,1789.72,373.08,3808.57,1.61,1.33
1.720,0.293,2.730,2959.17,381.75,148.00,79.610,2815.49,238.80,367.88,147.69,13.87,0.31,2674.10,0.429,809.98,1864.11,4478.02,1.61,0.49
2.020,0.310,2.500,2843.29,415.40,138.76,79.550,2738.64,239.40,405.14,138.48,10.26,0.28,3451.88,1.737,2905.10,546.78,4885.23,1.61,1.35
1.580,0.316,1.510,3085.59,440.52,137.10,79.870,3136.85,241.16,434.31,136.75,6.21,0.36,1924.96,0.169,341.68,1583.28,4334.08,1.61,0.29
1.810,0.330,2.800,3113.84,408.92,155.45,80.490,3066.86,240.95,398.22,155.26,10.70,0.19,2675.53,0.133,290.56,2384.96,4731.26,1.61,0.17
1.610,0.299,1.600,3034.67,496.91,134.81,80.140,3087.16,238.86,489.22,134.52,7.69,0.29,2437.53,0.624,1323.82,1113.71,4603.55,1.61,0.87
1.500,0.340,1.900,2794.77,417.70,138.43,80.180,2831.82,241.86,403.87,138.11,13.83,0.31,2472.69,0.605,1260.33,1212.36,4370.08,1.61,0.82
1.120,0.326,0.880,3107.10,494.30,122.19,80.510,3152.89,241.69,478.49,121.95,15.81,0.24,1893.26,0.659,1195.97,697.29,4331.09,1.61,1.02
1.150,0.312,2.400,2894.15,538.16,133.87,80.050,2816.25,239.34,497.10,133.64,41.06,0.23,2648.16,0.810,1840.47,807.69,4464.30,1.61,1.12
1.030,0.297,0.990,3005.54,508.48,120.17,79.470,2944.35,239.37,466.67,119.96,41.81,0.21,2531.08,1.418,2360.48,170.59,4520.42,1.61,1.50
1.520,0.339,1.890,3053.22,490.90,140.00,80.520,3045.94,238.26,474.95,139.67,15.95,0.33,3021.67,1.166,2026.94,994.74,4927.95,1.61,1.08
1.670,0.328,1.170,2940.30,368.64,133.26,79.950,3062.11,239.02,359.89,132.95,8.75,0.31,2735.14,0.894,1886.16,848.99,4766.36,1.60,1.11
2.110,0.291,2.010,2951.05,465.29,140.04,79.890,2934.65,241.46,461.89,139.80,3.40,0.24,2226.60,0.333,692.70,1533.91,4322.76,1.60,0.50
1.530,0.300,0.060,3609.50,484.39,103.99,79.480,3592.84,241.85,482.40,103.68,1.99,0.31,1523.85,0.868,1416.72,107.13,4542.94,1.60,1.49
2.190,0.310,0.640,2942.48,467.28,108.67,80.450,3104.34,238.17,466.74,108.36,0.54,0.32,1134.38,0.253,552.90,581.48,3811.76,1.60,0.78
1.480,0.285,1.310,2900.47,398.51,131.62,80.090,2927.31,242.18,390.48,131.27,8.03,0.35,1906.26,0.362,679.58,1226.68,4116.17,1.60,0.57
1.910,0.283,2.450,2922.44,397.44,145.41,80.340,2824.04,240.52,389.67,145.23,7.77,0.19,2613.84,0.433,1000.06,1613.79,4454.28,1.60,0.61
2.050,0.310,2.740,2938.47,459.87,142.08,79.800,2856.14,240.75,451.61,141.87,8.26,0.21,3341.24,1.206,2507.60,833.64,4940.69,1.60,1.20
1.310,0.319,0.230,3623.56,475.96,106.63,79.210,3643.37,240.69,472.90,106.37,3.06,0.26,1340.78,0.571,958.79,381.99,4480.00,1.60,1.15
1.720,0.339,0.830,2767.01,362.38,122.55,80.660,2906.26,240.78,357.00,122.28,5.38,0.27,2317.77,0.943,1877.86,439.91,4352.69,1.60,1.30
1.120,0.306,2.830,3103.33,546.33,144.00,80.790,2941.87,238.84,489.04,143.77,57.29,0.22,2736.51,0.597,1341.16,1395.34,4650.28,1.60,0.79
2.060,0.310,0.430,3961.91,433.40,115.84,80.580,4034.36,238.40,432.84,115.52,0.56,0.32,1190.89,0.145,258.66,932.23,4778.03,1.60,0.35
1.590,0.293,2.620,3138.77,450.99,150.64,80.460,3036.29,240.09,436.88,150.32,14.11,0.32,2583.79,0.211,503.58,2080.21,4650.11,1.60,0.31
1.510,0.320,1.190,2428.71,447.31,111.79,80.240,2552.36,241.49,441.00,111.47,6.31,0.32,1945.88,0.829,1850.33,95.54,3767.77,1.60,1.52
1.870,0.304,1.220,2683.92,497.38,117.93,80.060,2692.80,239.86,493.69,117.55,3.69,0.38,2210.27,1.174,1984.60,225.67,4073.47,1.60,1.44
1.930,0.324,2.150,2917.47,367.06,146.52,79.990,2888.87,239.82,359.32,146.24,7.74,0.28,2626.56,0.526,854.42,1772.14,4529.94,1.60,0.52
1.490,0.287,2.250,2898.69,490.33,133.75,79.700,2759.14,238.38,470.44,133.47,19.89,0.28,2974.82,1.448,2388.78,586.04,4618.12,1.60,1.28
1.540,0.338,1.940,3003.93,396.87,144.25,79.550,3033.32,239.65,385.14,143.93,11.73,0.33,2286.52,0.205,428.04,1858.48,4462.84,1.60,0.30
1.750,0.321,2.590,2620.43,493.43,128.89,79.980,2554.31,238.78,484.99,128.69,8.44,0.20,2447.05,0.875,1821.83,625.22,4084.77,1.60,1.19
1.080,0.328,1.850,3218.00,536.44,141.28,80.770,3202.86,240.11,492.79,140.99,43.65,0.28,2595.30,0.586,1224.72,1370.58,4826.26,1.60,0.75
1.910,0.296,1.170,2933.18,474.19,125.02,80.030,3088.97,238.70,469.78,124.82,4.41,0.20,2782.14,1.129,2489.74,292.40,4829.30,1.60,1.43
1.700,0.290,1.040,3274.12,491.51,125.95,79.850,3328.43,238.43,489.03,125.59,2.48,0.36,1553.51,0.192,330.74,1222.77,4300.42,1.60,0.34
1.080,0.283,0.550,3764.83,407.20,125.66,79.620,3861.32,242.03,395.15,125.31,12.05,0.36,1663.22,0.283,542.38,1120.85,4902.51,1.60,0.52
1.420,0.297,2.010,2987.04,392.19,144.71,80.240,2949.77,241.91,374.58,144.40,17.61,0.31,2327.93,0.260,541.48,1786.45,4407.82,1.60,0.37
1.580,0.316,2.270,2757.92,382.83,141.04,80.000,2702.28,240.34,367.33,140.83,15.50,0.21,2536.76,0.646,1163.10,1373.66,4291.16,1.60,0.73
1.880,0.343,1.670,3241.63,435.40,144.97,79.600,3269.81,240.41,430.41,144.67,4.99,0.29,2382.42,0.297,503.64,1878.78,4762.10,1.60,0.34
2.230,0.330,1.020,2841.80,507.67,118.43,79.860,3042.01,240.80,506.21,118.16,1.46,0.27,2046.57,0.702,1624.36,422.21,4323.98,1.60,1.27
1.420,0.319,2.050,2993.35,512.74,138.67,79.320,2989.12,240.95,497.57,138.41,15.17,0.27,2494.44,0.588,1204.31,1290.12,4552.36,1.60,0.77
1.240,0.319,1.000,2934.69,477.41,120.72,79.590,3097.49,238.68,462.86,120.43,14.55,0.28,2296.39,0.823,1874.77,421.62,4536.65,1.60,1.30
1.010,0.311,2.820,2982.24,581.81,135.61,79.940,2796.23,239.84,504.38,135.35,77.43,0.25,2578.63,0.743,1663.22,915.41,4413.30,1.59,1.03
1.900,0.316,0.640,3346.79,453.82,120.57,80.260,3555.04,240.52,452.36,120.27,1.46,0.30,1664.35,0.372,830.84,833.51,4598.94,1.59,0.80
2.000,0.323,0.820,3731.92,426.17,132.77,79.410,3784.53,238.78,424.47,132.41,1.70,0.36,1843.20,0.198,340.07,1503.13,4940.66,1.59,0.29
2.000,0.289,1.870,2682.53,509.22,123.05,80.110,2699.29,238.99,505.38,122.83,3.84,0.22,2430.23,0.907,2076.87,353.35,4223.88,1.59,1.36
1.680,0.287,0.930,3336.64,368.71,137.38,79.260,3429.90,242.33,362.86,137.07,5.85,0.31,2377.07,0.531,1033.08,1344.00,4921.20,1.59,0.69
2.100,0.312,1.030,2723.31,414.80,120.63,79.850,2820.08,240.26,411.14,120.40,3.66,0.23,2721.05,1.394,2666.09,54.97,4527.48,1.59,1.56
1.210,0.289,0.100,4310.49,375.56,91.07,79.810,4626.66,242.30,375.18,90.84,0.38,0.22,413.39,0.070,160.44,252.95,4886.12,1.59,0.62
1.030,0.339,1.070,3466.69,489.11,134.80,80.430,3518.52,242.12,463.62,134.59,25.49,0.20,2008.01,0.320,639.15,1368.86,4779.21,1.59,0.51
1.820,0.306,1.610,2857.87,416.50,133.67,79.670,2902.87,242.23,407.08,133.43,9.42,0.24,3258.41,1.475,2894.44,363.96,4948.93,1.59,1.41
1.590,0.317,0.800,2899.81,464.16,118.62,79.870,3019.17,242.21,458.19,118.40,5.97,0.22,2364.20,1.122,2171.05,193.16,4504.31,1.59,1.46
1.530,0.311,1.190,3193.09,480.17,133.06,80.390,3326.17,241.31,474.11,132.74,6.06,0.32,2106.62,0.386,903.53,1203.09,4649.88,1.59,0.68
1.720,0.312,2.180,2951.03,493.56,139.10,79.260,2917.75,237.74,486.18,138.85,7.38,0.25,2304.69,0.454,796.50,1508.19,4366.06,1.59,0.55
1.170,0.300,1.460,3140.91,523.79,133.36,80.600,3169.74,238.23,495.93,133.08,27.86,0.28,2656.89,0.914,1819.18,837.72,4839.55,1.59,1.09
1.080,0.300,0.840,3220.36,518.33,116.09,79.540,3287.02,238.56,509.90,115.73,8.43,0.36,1247.75,0.168,334.02,913.72,4071.27,1.59,0.43
2.180,0.298,1.650,3175.68,407.03,142.47,79.470,3193.90,239.47,404.15,142.25,2.88,0.22,2207.70,0.193,358.97,1848.73,4581.54,1.59,0.26
1.840,0.336,0.810,3222.42,447.84,128.59,80.450,3475.62,240.24,444.55,128.36,3.29,0.23,2403.29,0.679,1622.22,781.07,4986.65,1.59,1.07
1.950,0.290,1.780,2828.12,462.46,134.60,80.620,2788.20,242.14,458.32,134.39,4.14,0.21,2168.64,0.626,1022.30,1146.34,4151.73,1.59,0.75
1.970,0.333,0.190,3946.97,458.60,95.20,80.400,4057.29,239.76,458.47,94.94,0.13,0.26,526.80,0.099,174.95,351.85,4388.58,1.59,0.53
1.550,0.306,1.330,3261.59,481.59,135.04,79.940,3288.20,238.08,475.53,134.79,6.06,0.26,1994.45,0.309,517.36,1477.09,4542.60,1.59,0.41
1.770,0.320,1.520,2433.96,478.68,113.26,80.060,2533.60,238.95,474.41,112.89,4.27,0.37,2108.96,0.863,2035.36,73.60,3860.04,1.59,1.53
2.290,0.341,1.300,3345.55,408.13,141.70,79.830,3440.44,237.72,405.76,141.46,2.37,0.25,2441.20,0.352,737.00,1704.20,4975.88,1.59,0.48
1.590,0.314,2.450,2835.14,501.54,137.21,79.720,2774.53,238.35,490.45,137.01,11.09,0.20,2376.31,0.578,1112.83,1263.49,4269.43,1.59,0.74
1.220,0.312,2.110,2604.63,451.79,125.54,80.480,2524.03,238.22,417.23,125.31,34.56,0.23,2511.43,1.135,2128.94,382.49,4103.98,1.59,1.35
2.100,0.333,2.430,2771.75,477.21,129.50,79.560,2770.98,238.13,470.44,129.23,6.77,0.27,3377.69,1.557,3322.63,55.06,4896.29,1.59,1.56
1.460,0.334,2.400,2967.75,412.36,148.01,80.740,2948.00,240.85,393.86,147.72,18.50,0.30,2437.08,0.199,480.11,1956.98,4481.63,1.59,0.31
2.050,0.323,0.720,3201.91,374.35,125.86,80.780,3260.69,237.76,372.39,125.50,1.96,0.36,1917.34,0.541,944.86,972.47,4467.37,1.59,0.78
1.190,0.313,0.440,3245.66,487.90,107.27,80.480,3380.34,239.36,483.71,107.03,4.19,0.24,1218.32,0.394,766.57,451.75,4147.40,1.59,1.00
1.200,0.304,2.360,2570.75,417.68,126.34,79.820,2403.72,241.77,365.59,125.99,52.09,0.35,2637.75,1.351,2349.71,288.04,4064.86,1.59,1.41
2.290,0.322,2.240,2815.49,496.66,132.58,79.350,2771.21,240.77,492.00,132.26,4.66,0.32,3115.43,1.595,2745.94,369.49,4733.27,1.59,1.40
1.870,0.327,1.840,3014.89,503.00,137.77,79.800,3025.34,239.02,498.87,137.44,4.13,0.33,2091.38,0.355,572.62,1518.76,4342.68,1.59,0.43
2.280,0.338,1.440,2725.28,466.65,122.53,79.560,2882.68,239.78,463.65,122.19,3.00,0.34,2884.54,1.230,2830.89,53.65,4700.30,1.59,1.56
1.080,0.292,2.090,3122.79,498.97,140.80,80.500,3016.90,240.91,434.10,140.52,64.87,0.28,2925.14,0.874,1845.47,1079.67,4860.40,1.59,1.00
1.810,0.327,1.440,2711.70,371.68,129.86,80.100,2775.99,241.17,368.02,129.59,3.66,0.27,1687.16,0.184,402.72,1284.43,3839.30,1.59,0.38
2.270,0.306,1.020,3585.62,512.79,131.13,79.380,3679.13,241.03,511.82,130.79,0.97,0.34,1664.13,0.103,219.50,1444.63,4728.16,1.59,0.21
1.560,0.328,2.220,2619.72,516.26,126.52,80.660,2591.33,242.17,504.95,126.29,11.31,0.23,2483.21,1.087,2099.55,383.66,4157.83,1.59,1.34
1.830,0.304,2.320,2670.31,477.70,125.80,79.750,2638.49,242.22,469.49,125.50,8.21,0.30,2937.70,1.235,2862.79,74.91,4492.14,1.58,1.54
